id,name,gender,birth_date,birth_country,wikipedia_link,prize_category,prize_motivation,prize_year,affiliation_country,min_prize_year,min_prize_date,age_at_prize,this_year,uniform,image_source
192,Harold Clayton Urey,male,1893-04-29,USA,https://en.wikipedia.org/wiki/Harold_Urey,Chemistry,for his discovery of heavy hydrogen,1934,USA,1934,1934-12-10,41,FALSE,0,NA
441,Harold E. Varmus,male,1939-12-18,USA,https://en.wikipedia.org/wiki/Harold_E._Varmus,Physiology or Medicine,for their discovery of the cellular origin of retroviral oncogenes,1989,USA,1989,1989-12-10,49,FALSE,0,NA
801,Harold Pinter,male,1930-10-10,United Kingdom,https://en.wikipedia.org/wiki/Harold_Pinter,Literature,who in his plays uncovers the precipice under everyday prattle and forces entry into oppression's closed rooms,2005,United Kingdom,2005,2005-12-10,75,FALSE,0,NA
704,Harry M. Markowitz,male,1927-08-24,USA,https://en.wikipedia.org/wiki/Harry_Markowitz,Economic Sciences,for their pioneering work in the theory of financial economics,1990,USA,1990,1990-12-10,63,FALSE,0,NA
650,Harry Martinson,male,1904-05-06,Sweden,https://en.wikipedia.org/wiki/Harry_Martinson,Literature,for writings that catch the dewdrop and reflect the cosmos,1974,Sweden,1974,1974-12-10,70,FALSE,0,NA
272,Hartmut Michel,male,1948-07-18,Germany,https://en.wikipedia.org/wiki/Hartmut_Michel,Chemistry,for the determination of the three-dimensional structure of a photosynthetic reaction centre,1988,Germany,1988,1988-12-10,40,FALSE,0,NA
985,Harvey J. Alter,male,1935-09-12,USA,https://en.wikipedia.org/wiki/Harvey_J._Alter,Physiology or Medicine,for the discovery of Hepatitis C virus,2020,USA,2020,2020-12-10,85,FALSE,0,NA
18,Heike Kamerlingh Onnes,male,1853-09-21,the Netherlands,https://en.wikipedia.org/wiki/Heike_Kamerlingh_Onnes,Physics,"for his investigations on the properties of matter at low temperatures which led, inter alia, to the production of liquid helium",1913,the Netherlands,1913,1913-12-10,60,FALSE,0,NA
647,Heinrich Böll,male,1917-12-21,Germany,https://en.wikipedia.org/wiki/Heinrich_Böll,Literature,for his writing which through its combination of a broad perspective on his time and a sensitive skill in characterization has contributed to a renewal of German literature,1972,Germany,1972,1972-12-10,54,FALSE,0,NA
129,Heinrich Rohrer,male,1933-06-06,Switzerland,https://en.wikipedia.org/wiki/Heinrich_Rohrer,Physics,for their design of the scanning tunneling microscope,1986,Switzerland,1986,1986-12-10,53,FALSE,0,NA
184,Heinrich Otto Wieland,male,1877-06-04,Germany,https://en.wikipedia.org/wiki/Heinrich_Otto_Wieland,Chemistry,for his investigations of the constitution of the bile acids and related substances,1927,Germany,1927,1927-12-10,50,FALSE,0,NA
2,Hendrik Antoon Lorentz,male,1853-07-18,the Netherlands,https://en.wikipedia.org/wiki/Hendrik_Lorentz,Physics,in recognition of the extraordinary service they rendered by their researches into the influence of magnetism upon radiation phenomena,1902,the Netherlands,1902,1902-12-10,49,FALSE,0,NA
4,Antoine Henri Becquerel,male,1852-12-15,France,https://en.wikipedia.org/wiki/Henri_Becquerel,Physics,in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity,1903,France,1903,1903-12-10,50,FALSE,0,NA
600,Henri Bergson,male,1859-10-18,France,https://en.wikipedia.org/wiki/Henri_Bergson,Literature,in recognition of his rich and vitalizing ideas and the brilliant skill with which they have been presented,1927,France,1927,1927-12-10,68,FALSE,0,NA
481,Henri La Fontaine,male,1854-04-22,Belgium,https://en.wikipedia.org/wiki/Henri_La_Fontaine,Peace,for his unparalleled contribution to the organization of peaceful internationalism,1913,Belgium,1913,1913-12-10,59,FALSE,0,NA
165,Henri Moissan,male,1852-09-28,France,https://en.wikipedia.org/wiki/Henri_Moissan,Chemistry,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him",1906,France,1906,1906-12-10,54,FALSE,0,NA
335,Henrik Carl Peter Dam,male,1895-02-21,Denmark,https://en.wikipedia.org/wiki/Henrik_Dam,Physiology or Medicine,for his discovery of vitamin K,1943,Denmark,1943,1943-12-10,48,FALSE,0,NA
587,Henrik Pontoppidan,male,1857-07-24,Denmark,https://en.wikipedia.org/wiki/Henrik_Pontoppidan,Literature,for his authentic descriptions of present-day life in Denmark,1917,Denmark,1917,1917-12-10,60,FALSE,0,NA
462,Jean Henry Dunant,male,1828-05-08,Switzerland,https://en.wikipedia.org/wiki/Henry_Dunant,Peace,for his humanitarian efforts to help wounded soldiers and create international understanding,1901,Switzerland,1901,1901-12-10,73,FALSE,0,NA
530,Henry Alfred Kissinger,male,1923-05-27,Germany,https://en.wikipedia.org/wiki/Henry_Kissinger,Peace,for jointly having negotiated a cease fire in Vietnam in 1973,1973,USA,1973,1973-12-10,50,FALSE,0,NA
260,Henry Taube,male,1915-11-30,Canada,https://en.wikipedia.org/wiki/Henry_Taube,Chemistry,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes",1983,USA,1983,1983-12-10,68,FALSE,0,NA
139,Henry W. Kendall,male,1926-12-09,USA,https://en.wikipedia.org/wiki/Henry_Way_Kendall,Physics,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",1990,USA,1990,1990-12-10,64,FALSE,0,NA
575,Henryk Sienkiewicz,male,1846-05-05,Poland,https://en.wikipedia.org/wiki/Henryk_Sienkiewicz,Literature,because of his outstanding merits as an epic writer,1905,Poland,1905,1905-12-10,59,FALSE,0,NA
262,Herbert A. Hauptman,male,1917-02-14,USA,https://en.wikipedia.org/wiki/Herbert_A._Hauptman,Chemistry,for their outstanding achievements in the development of direct methods for the determination of crystal structures,1985,USA,1985,1985-12-10,68,FALSE,0,NA
252,Herbert C. Brown,male,1912-05-22,United Kingdom,https://en.wikipedia.org/wiki/Herbert_C._Brown,Chemistry,"for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis",1979,USA,1979,1979-12-10,67,FALSE,0,NA
727,Herbert Kroemer,male,1928-08-25,Germany,https://en.wikipedia.org/wiki/Herbert_Kroemer,Physics,for developing semiconductor heterostructures used in high-speed- and opto-electronics,2000,USA,2000,2000-12-10,72,FALSE,0,NA
338,Herbert Spencer Gasser,male,1888-07-05,USA,https://en.wikipedia.org/wiki/Herbert_Spencer_Gasser,Physiology or Medicine,for their discoveries relating to the highly differentiated functions of single nerve fibres,1944,USA,1944,1944-12-10,56,FALSE,0,NA
691,Herbert A. Simon,male,1916-06-15,USA,https://en.wikipedia.org/wiki/Herbert_A._Simon,Economic Sciences,for his pioneering research into the decision-making process within economic organizations,1978,USA,1978,1978-12-10,62,FALSE,0,NA
617,Hermann Hesse,male,1877-07-02,Germany,https://en.wikipedia.org/wiki/Hermann_Hesse,Literature,"for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style",1946,Switzerland,1946,1946-12-10,69,FALSE,0,NA
342,Hermann Joseph Muller,male,1890-12-21,USA,https://en.wikipedia.org/wiki/Hermann_Joseph_Muller,Physiology or Medicine,for the discovery of the production of mutations by means of X-ray irradiation,1946,USA,1946,1946-12-10,55,FALSE,0,NA
216,Hermann Staudinger,male,1881-03-23,Germany,https://en.wikipedia.org/wiki/Hermann_Staudinger,Chemistry,for his discoveries in the field of macromolecular chemistry,1953,Germany,1953,1953-12-10,72,FALSE,0,NA
844,Herta Müller,female,1953-08-17,Romania,https://en.wikipedia.org/wiki/Herta_Müller,Literature,"who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed",2009,Germany,2009,2009-12-10,56,FALSE,0,NA
731,Hideki Shirakawa,male,1936-08-20,Japan,https://en.wikipedia.org/wiki/Hideki_Shirakawa,Chemistry,for the discovery and development of conductive polymers,2000,Japan,2000,2000-12-10,64,FALSE,0,NA
54,Hideki Yukawa,male,1907-01-23,Japan,https://en.wikipedia.org/wiki/Hideki_Yukawa,Physics,for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces,1949,Japan|USA,1949,1949-12-10,42,FALSE,0,NA
907,Hiroshi Amano,male,1960-09-11,Japan,https://en.wikipedia.org/wiki/Hiroshi_Amano,Physics,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,2014,Japan,2014,2014-12-10,54,FALSE,0,NA
485,Karl Hjalmar Branting,male,1860-11-23,Sweden,https://en.wikipedia.org/wiki/Hjalmar_Branting,Peace,for their lifelong contributions to the cause of peace and organized internationalism,1921,Sweden,1921,1921-12-10,61,FALSE,0,NA
156,Horst L. Störmer,male,1949-04-06,Germany,https://en.wikipedia.org/wiki/Horst_Ludwig_Störmer,Physics,for their discovery of a new form of quantum fluid with fractionally charged excitations,1998,USA,1998,1998-12-10,49,FALSE,0,NA
408,Howard Martin Temin,male,1934-12-10,USA,https://en.wikipedia.org/wiki/Howard_Martin_Temin,Physiology or Medicine,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,1975,USA,1975,1975-12-10,40,FALSE,0,NA
359,Axel Hugo Theodor Theorell,male,1903-07-06,Sweden,https://en.wikipedia.org/wiki/Hugo_Theorell,Physiology or Medicine,for his discoveries concerning the nature and mode of action of oxidation enzymes,1955,Sweden,1955,1955-12-10,52,FALSE,0,NA
71,Igor Yevgenyevich Tamm,male,1895-07-08,Russia,https://en.wikipedia.org/wiki/Igor_Tamm,Physics,for the discovery and the interpretation of the Cherenkov effect,1958,Russia,1958,1958-12-10,63,FALSE,0,NA
721,Il´ja Mikhailovich Frank,male,1908-10-23,Russia,https://en.wikipedia.org/wiki/Ilya_Frank,Physics,for the discovery and the interpretation of the Cherenkov effect,1958,Russia,1958,1958-12-10,50,FALSE,0,NA
301,Ilya Ilyich Mechnikov,male,1845-05-15,Ukraine,https://en.wikipedia.org/wiki/Élie_Metchnikoff,Physiology or Medicine,in recognition of their work on immunity,1908,France,1908,1908-12-10,63,FALSE,0,NA
250,Ilya Romanovich Prigogine,male,1917-01-25,Russia,https://en.wikipedia.org/wiki/Ilya_Prigogine,Chemistry,"for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures",1977,Belgium|USA,1977,1977-12-10,60,FALSE,0,NA
761,Imre Kertész,male,1929-11-09,Hungary,https://en.wikipedia.org/wiki/Imre_Kertész,Literature,for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history,2002,Hungary,2002,2002-12-10,73,FALSE,0,NA
194,Irène Joliot-Curie,female,1897-09-12,France,https://en.wikipedia.org/wiki/Irène_Joliot-Curie,Chemistry,in recognition of their synthesis of new radioactive elements,1935,France,1935,1935-12-10,38,FALSE,0,NA
191,Irving Langmuir,male,1881-01-31,USA,https://en.wikipedia.org/wiki/Irving_Langmuir,Chemistry,for his discoveries and investigations in surface chemistry,1932,USA,1932,1932-12-10,51,FALSE,0,NA
781,Irwin Rose,male,1926-07-16,USA,https://en.wikipedia.org/wiki/Irwin_Rose,Chemistry,for the discovery of ubiquitin-mediated protein degradation,2004,USA,2004,2004-12-10,78,FALSE,0,NA
654,Isaac Bashevis Singer,male,1904-07-14,Poland,https://en.wikipedia.org/wiki/Isaac_Bashevis_Singer,Literature,"for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life",1978,USA,1978,1978-12-10,74,FALSE,0,NA
906,Isamu Akasaki,male,1929-01-30,Japan,https://en.wikipedia.org/wiki/Isamu_Akasaki,Physics,for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,2014,Japan,2014,2014-12-10,85,FALSE,0,NA
49,Isidor Isaac Rabi,male,1898-07-29,Poland,https://en.wikipedia.org/wiki/Isidor_Isaac_Rabi,Physics,for his resonance method for recording the magnetic properties of atomic nuclei,1944,USA,1944,1944-12-10,46,FALSE,0,NA
606,Ivan Alekseyevich Bunin,male,1870-10-22,Russia,https://en.wikipedia.org/wiki/Ivan_Bunin,Literature,for the strict artistry with which he has carried on the classical Russian traditions in prose writing,1933,,1933,1933-12-10,63,FALSE,0,NA
296,Ivan Petrovich Pavlov,male,1849-09-14,Russia,https://en.wikipedia.org/wiki/Ivan_Pavlov,Physiology or Medicine,"in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged",1904,Russia,1904,1904-12-10,55,FALSE,0,NA
98,Ivar Giaever,male,1929-04-05,Norway,https://en.wikipedia.org/wiki/Ivar_Giaever,Physics,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively",1973,USA,1973,1973-12-10,44,FALSE,0,NA
633,Ivo Andric,male,1892-10-10,Bosnia and Herzegovina,https://en.wikipedia.org/wiki/Ivo_Andrić,Literature,for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country,1961,,1961,1961-12-10,69,FALSE,0,NA
130,J. Georg Bednorz,male,1950-05-16,Germany,https://en.wikipedia.org/wiki/Georg_Bednorz,Physics,for their important break-through in the discovery of superconductivity in ceramic materials,1987,Switzerland,1987,1987-12-10,37,FALSE,0,NA
80,J. Hans D. Jensen,male,1907-06-25,Germany,https://en.wikipedia.org/wiki/J._Hans_D._Jensen,Physics,for their discoveries concerning nuclear shell structure,1963,Germany,1963,1963-12-10,56,FALSE,0,NA
763,John M. Coetzee,male,1940-02-09,South Africa,https://en.wikipedia.org/wiki/J._M._Coetzee,Literature,who in innumerable guises portrays the surprising involvement of the outsider,2003,South Africa,2003,2003-12-10,63,FALSE,0,NA
440,J. Michael Bishop,male,1936-02-22,USA,https://en.wikipedia.org/wiki/J._Michael_Bishop,Physiology or Medicine,for their discovery of the cellular origin of retroviral oncogenes,1989,USA,1989,1989-12-10,53,FALSE,0,NA
930,J. Michael Kosterlitz,male,1943-06-22,United Kingdom,https://en.wikipedia.org/wiki/J._Michael_Kosterlitz,Physics,for theoretical discoveries of topological phase transitions and topological phases of matter,2016,USA,2016,2016-12-10,73,FALSE,0,NA
790,J. Robin Warren,male,1937-06-11,Australia,https://en.wikipedia.org/wiki/Robin_Warren,Physiology or Medicine,for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease,2005,Australia,2005,2005-12-10,68,FALSE,0,NA
10,Joseph John Thomson,male,1856-12-18,United Kingdom,https://en.wikipedia.org/wiki/J._J._Thomson,Physics,in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases,1906,United Kingdom,1906,1906-12-10,49,FALSE,0,NA
592,Jacinto Benavente,male,1866-08-12,Spain,https://en.wikipedia.org/wiki/Jacinto_Benavente,Literature,for the happy manner in which he has continued the illustrious traditions of the Spanish drama,1922,Spain,1922,1922-12-10,56,FALSE,0,NA
728,Jack S. Kilby,male,1923-11-08,USA,https://en.wikipedia.org/wiki/Jack_Kilby,Physics,for his part in the invention of the integrated circuit,2000,USA,2000,2000-12-10,77,FALSE,0,NA
134,Jack Steinberger,male,1921-05-25,Germany,https://en.wikipedia.org/wiki/Jack_Steinberger,Physics,for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino,1988,Switzerland,1988,1988-12-10,67,FALSE,0,NA
837,Jack W. Szostak,male,1952-11-09,United Kingdom,https://en.wikipedia.org/wiki/Jack_W._Szostak,Physiology or Medicine,for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase,2009,USA,2009,2009-12-10,57,FALSE,0,NA
